src/sqlfluff/cli/commands.py,{'num_tokens', 7513, 'lines_of_code', 903, 'num_conditions', 74, 'num_loops', 14, 'num_assignments', 137, 'num_max_nested_loop', 2, 'num_max_nested_if', 6, 'num_max_conditions_in_if', 3, 'max_line_tokens', 26, 'num_of_variables', 67, 'num_of_arrays', 15, 'num_of_operators', 89, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.539963357791951}
src/sqlfluff/core/config.py,{'num_tokens', 5219, 'lines_of_code', 461, 'num_conditions', 58, 'num_loops', 22, 'num_assignments', 127, 'num_max_nested_loop', 3, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 3, 'max_line_tokens', 28, 'num_of_variables', 65, 'num_of_arrays', 16, 'num_of_operators', 61, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 4, 'entropy', 7.457482003974694}
src/sqlfluff/core/linter/linter.py,{'num_tokens', 6072, 'lines_of_code', 732, 'num_conditions', 71, 'num_loops', 30, 'num_assignments', 147, 'num_max_nested_loop', 3, 'num_max_nested_if', 6, 'num_max_conditions_in_if', 2, 'max_line_tokens', 29, 'num_of_variables', 108, 'num_of_arrays', 30, 'num_of_operators', 67, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 7.643018992584501}
src/marshmallow/fields.py,{'num_tokens', 8235, 'lines_of_code', 728, 'num_conditions', 96, 'num_loops', 8, 'num_assignments', 157, 'num_max_nested_loop', 1, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 3, 'max_line_tokens', 33, 'num_of_variables', 59, 'num_of_arrays', 10, 'num_of_operators', 94, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.413027783119054}
src/marshmallow/schema.py,{'num_tokens', 6447, 'lines_of_code', 558, 'num_conditions', 77, 'num_loops', 23, 'num_assignments', 154, 'num_max_nested_loop', 2, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 2, 'max_line_tokens', 25, 'num_of_variables', 71, 'num_of_arrays', 10, 'num_of_operators', 59, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 7.550391656275008}
src/marshmallow/utils.py,{'num_tokens', 2593, 'lines_of_code', 234, 'num_conditions', 30, 'num_loops', 3, 'num_assignments', 42, 'num_max_nested_loop', 1, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 2, 'max_line_tokens', 41, 'num_of_variables', 37, 'num_of_arrays', 4, 'num_of_operators', 40, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 6.980968318956944}
src/marshmallow/fields.py,{'num_tokens', 10711, 'lines_of_code', 934, 'num_conditions', 116, 'num_loops', 21, 'num_assignments', 217, 'num_max_nested_loop', 1, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 3, 'max_line_tokens', 30, 'num_of_variables', 70, 'num_of_arrays', 12, 'num_of_operators', 141, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.293267048896759}
src/marshmallow/schema.py,{'num_tokens', 6338, 'lines_of_code', 546, 'num_conditions', 72, 'num_loops', 22, 'num_assignments', 148, 'num_max_nested_loop', 2, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 2, 'max_line_tokens', 25, 'num_of_variables', 69, 'num_of_arrays', 9, 'num_of_operators', 56, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 7.5424165278442805}
src/marshmallow/validate.py,{'num_tokens', 3307, 'lines_of_code', 259, 'num_conditions', 34, 'num_loops', 6, 'num_assignments', 66, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 2, 'max_line_tokens', 49, 'num_of_variables', 28, 'num_of_arrays', 3, 'num_of_operators', 52, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.026985532633668}
src/marshmallow/fields.py,{'num_tokens', 12870, 'lines_of_code', 1183, 'num_conditions', 128, 'num_loops', 20, 'num_assignments', 256, 'num_max_nested_loop', 1, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 3, 'max_line_tokens', 29, 'num_of_variables', 78, 'num_of_arrays', 20, 'num_of_operators', 217, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 7.376186048495065}
src/marshmallow/validate.py,{'num_tokens', 4618, 'lines_of_code', 363, 'num_conditions', 45, 'num_loops', 9, 'num_assignments', 93, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 2, 'max_line_tokens', 49, 'num_of_variables', 41, 'num_of_arrays', 5, 'num_of_operators', 80, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.095972655528271}
src/marshmallow/base.py,{'num_tokens', 244, 'lines_of_code', 31, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 2, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 19, 'num_of_variables', 2, 'num_of_arrays', 0, 'num_of_operators', 0, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 5.529887637930555}
src/marshmallow/fields.py,{'num_tokens', 11887, 'lines_of_code', 1077, 'num_conditions', 117, 'num_loops', 19, 'num_assignments', 237, 'num_max_nested_loop', 1, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 3, 'max_line_tokens', 30, 'num_of_variables', 73, 'num_of_arrays', 20, 'num_of_operators', 138, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.317391534623998}
src/marshmallow/fields.py,{'num_tokens', 11625, 'lines_of_code', 1043, 'num_conditions', 116, 'num_loops', 20, 'num_assignments', 231, 'num_max_nested_loop', 1, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 3, 'max_line_tokens', 30, 'num_of_variables', 75, 'num_of_arrays', 21, 'num_of_operators', 138, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.309206204996903}
pvlib/tracking.py,{'num_tokens', 4412, 'lines_of_code', 182, 'num_conditions', 10, 'num_loops', 6, 'num_assignments', 80, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 2, 'max_line_tokens', 41, 'num_of_variables', 56, 'num_of_arrays', 3, 'num_of_operators', 65, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.678196157666944}
pvlib/forecast.py,{'num_tokens', 5798, 'lines_of_code', 451, 'num_conditions', 20, 'num_loops', 4, 'num_assignments', 140, 'num_max_nested_loop', 2, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 2, 'max_line_tokens', 25, 'num_of_variables', 46, 'num_of_arrays', 9, 'num_of_operators', 59, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 4, 'entropy', 7.46341101315072}
pvlib/modelchain.py,{'num_tokens', 11522, 'lines_of_code', 959, 'num_conditions', 114, 'num_loops', 26, 'num_assignments', 228, 'num_max_nested_loop', 1, 'num_max_nested_if', 7, 'num_max_conditions_in_if', 4, 'max_line_tokens', 24, 'num_of_variables', 84, 'num_of_arrays', 11, 'num_of_operators', 155, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 6, 'entropy', 7.740609465370142}
pvlib/pvsystem.py,{'num_tokens', 19554, 'lines_of_code', 1016, 'num_conditions', 70, 'num_loops', 41, 'num_assignments', 276, 'num_max_nested_loop', 1, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 2, 'max_line_tokens', 39, 'num_of_variables', 140, 'num_of_arrays', 33, 'num_of_operators', 244, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 8.22321119385098}
pvlib/scaling.py,{'num_tokens', 2153, 'lines_of_code', 86, 'num_conditions', 2, 'num_loops', 6, 'num_assignments', 48, 'num_max_nested_loop', 1, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 23, 'num_of_variables', 30, 'num_of_arrays', 4, 'num_of_operators', 43, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.478544320966599}
pvlib/iotools/__init__.py,{'num_tokens', 190, 'lines_of_code', 23, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 0, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 10, 'num_of_variables', 0, 'num_of_arrays', 0, 'num_of_operators', 0, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 4.127613569137864}
pvlib/iotools/pvgis.py,{'num_tokens', 5266, 'lines_of_code', 244, 'num_conditions', 35, 'num_loops', 9, 'num_assignments', 93, 'num_max_nested_loop', 1, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 1, 'max_line_tokens', 38, 'num_of_variables', 25, 'num_of_arrays', 6, 'num_of_operators', 31, 'num_of_missing_conditions', 2, 'num_of_nested_casting', 0, 'entropy', 7.665187464399724}
pvlib/irradiance.py,{'num_tokens', 21008, 'lines_of_code', 1118, 'num_conditions', 41, 'num_loops', 3, 'num_assignments', 409, 'num_max_nested_loop', 1, 'num_max_nested_if', 7, 'num_max_conditions_in_if', 3, 'max_line_tokens', 33, 'num_of_variables', 136, 'num_of_arrays', 389, 'num_of_operators', 705, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 8.186737278719756}
pvlib/iotools/crn.py,{'num_tokens', 1092, 'lines_of_code', 53, 'num_conditions', 1, 'num_loops', 2, 'num_assignments', 16, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 49, 'num_of_variables', 11, 'num_of_arrays', 6, 'num_of_operators', 14, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.152845527612993}
pvlib/solarposition.py,{'num_tokens', 8739, 'lines_of_code', 464, 'num_conditions', 19, 'num_loops', 6, 'num_assignments', 192, 'num_max_nested_loop', 1, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 2, 'max_line_tokens', 25, 'num_of_variables', 106, 'num_of_arrays', 12, 'num_of_operators', 275, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 8.06438880631587}
setup.py,{'num_tokens', 770, 'lines_of_code', 80, 'num_conditions', 1, 'num_loops', 0, 'num_assignments', 20, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 21, 'num_of_variables', 19, 'num_of_arrays', 11, 'num_of_operators', 3, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 6.968305317386281}
pvlib/bifacial/infinite_sheds.py,{'num_tokens', 5406, 'lines_of_code', 171, 'num_conditions', 4, 'num_loops', 3, 'num_assignments', 72, 'num_max_nested_loop', 1, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 1, 'max_line_tokens', 23, 'num_of_variables', 54, 'num_of_arrays', 1, 'num_of_operators', 57, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.577044809414521}
pvlib/shading.py,{'num_tokens', 1409, 'lines_of_code', 29, 'num_conditions', 1, 'num_loops', 0, 'num_assignments', 14, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 35, 'num_of_variables', 12, 'num_of_arrays', 0, 'num_of_operators', 37, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.24382428465421}
pvlib/spectrum/spectrl2.py,{'num_tokens', 3571, 'lines_of_code', 190, 'num_conditions', 2, 'num_loops', 0, 'num_assignments', 64, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 2, 'max_line_tokens', 30, 'num_of_variables', 84, 'num_of_arrays', 7, 'num_of_operators', 125, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.242969022255626}
docs/examples/adr-pvarray/plot_simulate_system.py,{'num_tokens', 842, 'lines_of_code', 56, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 20, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 32, 'num_of_variables', 15, 'num_of_arrays', 0, 'num_of_operators', 5, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 6.842198543750993}
docs/examples/irradiance-decomposition/plot_diffuse_fraction.py,{'num_tokens', 1861, 'lines_of_code', 91, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 28, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 22, 'num_of_variables', 24, 'num_of_arrays', 3, 'num_of_operators', 6, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.396544118078455}
docs/examples/irradiance-transposition/plot_seasonal_tilt.py,{'num_tokens', 632, 'lines_of_code', 51, 'num_conditions', 0, 'num_loops', 1, 'num_assignments', 23, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 27, 'num_of_variables', 22, 'num_of_arrays', 4, 'num_of_operators', 5, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 6.820677033600695}
docs/examples/irradiance-transposition/plot_transposition_gain.py,{'num_tokens', 921, 'lines_of_code', 50, 'num_conditions', 0, 'num_loops', 1, 'num_assignments', 17, 'num_max_nested_loop', 1, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 19, 'num_of_variables', 13, 'num_of_arrays', 0, 'num_of_operators', 7, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.353549125694769}
docs/examples/soiling/plot_greensboro_kimber_soiling.py,{'num_tokens', 455, 'lines_of_code', 28, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 7, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 20, 'num_of_variables', 7, 'num_of_arrays', 1, 'num_of_operators', 6, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 6.934365990749983}
pvlib/iotools/tmy.py,{'num_tokens', 4847, 'lines_of_code', 129, 'num_conditions', 7, 'num_loops', 2, 'num_assignments', 51, 'num_max_nested_loop', 2, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 1, 'max_line_tokens', 344, 'num_of_variables', 33, 'num_of_arrays', 5, 'num_of_operators', 37, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 3, 'entropy', 7.820053247343448}
pvlib/iam.py,{'num_tokens', 5927, 'lines_of_code', 226, 'num_conditions', 26, 'num_loops', 1, 'num_assignments', 127, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 2, 'max_line_tokens', 32, 'num_of_variables', 73, 'num_of_arrays', 5, 'num_of_operators', 217, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 7.913305435997015}
pvlib/clearsky.py,{'num_tokens', 6519, 'lines_of_code', 345, 'num_conditions', 17, 'num_loops', 1, 'num_assignments', 198, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 2, 'max_line_tokens', 33, 'num_of_variables', 131, 'num_of_arrays', 11, 'num_of_operators', 350, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 8.212159933878793}
pvlib/bifacial/utils.py,{'num_tokens', 1173, 'lines_of_code', 34, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 18, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 31, 'num_of_variables', 16, 'num_of_arrays', 1, 'num_of_operators', 29, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 6.955444500117689}
pvlib/tools.py,{'num_tokens', 2200, 'lines_of_code', 163, 'num_conditions', 13, 'num_loops', 4, 'num_assignments', 68, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 1, 'max_line_tokens', 31, 'num_of_variables', 36, 'num_of_arrays', 4, 'num_of_operators', 65, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.360388248670176}
benchmarks/benchmarks/infinite_sheds.py,{'num_tokens', 350, 'lines_of_code', 86, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 12, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 10, 'num_of_variables', 0, 'num_of_arrays', 0, 'num_of_operators', 1, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 5.331348484560656}
pvlib/snow.py,{'num_tokens', 2141, 'lines_of_code', 87, 'num_conditions', 2, 'num_loops', 0, 'num_assignments', 38, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 23, 'num_of_variables', 29, 'num_of_arrays', 0, 'num_of_operators', 51, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.680925388571324}
pvlib/spectrum/__init__.py,{'num_tokens', 18, 'lines_of_code', 3, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 0, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 8, 'num_of_variables', 0, 'num_of_arrays', 0, 'num_of_operators', 0, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 3.8365916681089787}
pvlib/spectrum/mismatch.py,{'num_tokens', 1534, 'lines_of_code', 64, 'num_conditions', 4, 'num_loops', 0, 'num_assignments', 21, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 18, 'num_of_variables', 14, 'num_of_arrays', 14, 'num_of_operators', 10, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.617588698466922}
pvlib/location.py,{'num_tokens', 2271, 'lines_of_code', 160, 'num_conditions', 20, 'num_loops', 1, 'num_assignments', 65, 'num_max_nested_loop', 0, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 1, 'max_line_tokens', 21, 'num_of_variables', 31, 'num_of_arrays', 1, 'num_of_operators', 19, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.59500602238852}
pvlib/iotools/sodapro.py,{'num_tokens', 2805, 'lines_of_code', 127, 'num_conditions', 16, 'num_loops', 4, 'num_assignments', 44, 'num_max_nested_loop', 1, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 3, 'max_line_tokens', 38, 'num_of_variables', 34, 'num_of_arrays', 5, 'num_of_operators', 40, 'num_of_missing_conditions', 1, 'num_of_nested_casting', 3, 'entropy', 7.597986788703861}
pvlib/temperature.py,{'num_tokens', 10455, 'lines_of_code', 320, 'num_conditions', 15, 'num_loops', 2, 'num_assignments', 148, 'num_max_nested_loop', 2, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 2, 'max_line_tokens', 38, 'num_of_variables', 90, 'num_of_arrays', 3, 'num_of_operators', 326, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.951150856302297}
pvlib/soiling.py,{'num_tokens', 1423, 'lines_of_code', 54, 'num_conditions', 2, 'num_loops', 0, 'num_assignments', 34, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 18, 'num_of_variables', 25, 'num_of_arrays', 0, 'num_of_operators', 25, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.731304297475653}
pvlib/singlediode.py,{'num_tokens', 6577, 'lines_of_code', 263, 'num_conditions', 27, 'num_loops', 2, 'num_assignments', 98, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 2, 'max_line_tokens', 38, 'num_of_variables', 66, 'num_of_arrays', 0, 'num_of_operators', 179, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.6247591558023915}
pvlib/ivtools/sdm.py,{'num_tokens', 10399, 'lines_of_code', 477, 'num_conditions', 15, 'num_loops', 9, 'num_assignments', 280, 'num_max_nested_loop', 1, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 1, 'max_line_tokens', 37, 'num_of_variables', 141, 'num_of_arrays', 12, 'num_of_operators', 401, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.7357249172127664}
pvlib/pvsystem.py,{'num_tokens', 17681, 'lines_of_code', 843, 'num_conditions', 68, 'num_loops', 25, 'num_assignments', 252, 'num_max_nested_loop', 1, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 2, 'max_line_tokens', 39, 'num_of_variables', 138, 'num_of_arrays', 28, 'num_of_operators', 232, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 3, 'entropy', 8.24406089387942}
pvlib/tools.py,{'num_tokens', 2335, 'lines_of_code', 170, 'num_conditions', 15, 'num_loops', 5, 'num_assignments', 69, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 1, 'max_line_tokens', 31, 'num_of_variables', 37, 'num_of_arrays', 4, 'num_of_operators', 65, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.392249408079873}
pvlib/iam.py,{'num_tokens', 6285, 'lines_of_code', 234, 'num_conditions', 28, 'num_loops', 1, 'num_assignments', 129, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 2, 'max_line_tokens', 32, 'num_of_variables', 73, 'num_of_arrays', 5, 'num_of_operators', 218, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 7.952029393096756}
pvlib/iotools/sodapro.py,{'num_tokens', 2832, 'lines_of_code', 128, 'num_conditions', 16, 'num_loops', 4, 'num_assignments', 45, 'num_max_nested_loop', 1, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 3, 'max_line_tokens', 38, 'num_of_variables', 35, 'num_of_arrays', 5, 'num_of_operators', 40, 'num_of_missing_conditions', 1, 'num_of_nested_casting', 3, 'entropy', 7.593674528534227}
pvlib/iotools/tmy.py,{'num_tokens', 5488, 'lines_of_code', 154, 'num_conditions', 11, 'num_loops', 2, 'num_assignments', 53, 'num_max_nested_loop', 2, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 3, 'max_line_tokens', 344, 'num_of_variables', 36, 'num_of_arrays', 5, 'num_of_operators', 51, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 3, 'entropy', 7.822068642617481}
pvlib/tracking.py,{'num_tokens', 3012, 'lines_of_code', 99, 'num_conditions', 6, 'num_loops', 1, 'num_assignments', 54, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 2, 'max_line_tokens', 41, 'num_of_variables', 40, 'num_of_arrays', 0, 'num_of_operators', 56, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.480538331859192}
pvlib/modelchain.py,{'num_tokens', 11689, 'lines_of_code', 966, 'num_conditions', 117, 'num_loops', 28, 'num_assignments', 234, 'num_max_nested_loop', 1, 'num_max_nested_if', 8, 'num_max_conditions_in_if', 4, 'max_line_tokens', 26, 'num_of_variables', 89, 'num_of_arrays', 11, 'num_of_operators', 167, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 6, 'entropy', 7.7424377256973465}
pvlib/iotools/pvgis.py,{'num_tokens', 5633, 'lines_of_code', 253, 'num_conditions', 34, 'num_loops', 9, 'num_assignments', 101, 'num_max_nested_loop', 1, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 1, 'max_line_tokens', 38, 'num_of_variables', 25, 'num_of_arrays', 7, 'num_of_operators', 34, 'num_of_missing_conditions', 2, 'num_of_nested_casting', 0, 'entropy', 7.682343570505984}
pvlib/scaling.py,{'num_tokens', 1732, 'lines_of_code', 81, 'num_conditions', 2, 'num_loops', 6, 'num_assignments', 43, 'num_max_nested_loop', 1, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 25, 'num_of_variables', 31, 'num_of_arrays', 4, 'num_of_operators', 41, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.411225176427103}
pvlib/tracking.py,{'num_tokens', 4234, 'lines_of_code', 145, 'num_conditions', 7, 'num_loops', 3, 'num_assignments', 60, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 2, 'max_line_tokens', 34, 'num_of_variables', 41, 'num_of_arrays', 10, 'num_of_operators', 62, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.663548428818801}
pvlib/pvsystem.py,{'num_tokens', 16720, 'lines_of_code', 782, 'num_conditions', 56, 'num_loops', 5, 'num_assignments', 263, 'num_max_nested_loop', 1, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 3, 'max_line_tokens', 39, 'num_of_variables', 137, 'num_of_arrays', 30, 'num_of_operators', 296, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 4, 'entropy', 8.324427550102417}
pvlib/singlediode.py,{'num_tokens', 4876, 'lines_of_code', 244, 'num_conditions', 20, 'num_loops', 3, 'num_assignments', 88, 'num_max_nested_loop', 1, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 1, 'max_line_tokens', 31, 'num_of_variables', 59, 'num_of_arrays', 3, 'num_of_operators', 135, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.572297842164742}
pvlib/iotools/__init__.py,{'num_tokens', 126, 'lines_of_code', 15, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 0, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 10, 'num_of_variables', 0, 'num_of_arrays', 0, 'num_of_operators', 0, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 4.0635503313642545}
pvlib/iotools/pvgis.py,{'num_tokens', 2191, 'lines_of_code', 109, 'num_conditions', 13, 'num_loops', 5, 'num_assignments', 46, 'num_max_nested_loop', 1, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 1, 'max_line_tokens', 35, 'num_of_variables', 20, 'num_of_arrays', 5, 'num_of_operators', 15, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.241327021557802}
pvlib/pvsystem.py,{'num_tokens', 13952, 'lines_of_code', 622, 'num_conditions', 50, 'num_loops', 4, 'num_assignments', 191, 'num_max_nested_loop', 1, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 3, 'max_line_tokens', 39, 'num_of_variables', 92, 'num_of_arrays', 20, 'num_of_operators', 217, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 4, 'entropy', 8.176753319180971}
pvlib/tracking.py,{'num_tokens', 4408, 'lines_of_code', 184, 'num_conditions', 7, 'num_loops', 3, 'num_assignments', 76, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 2, 'max_line_tokens', 41, 'num_of_variables', 54, 'num_of_arrays', 10, 'num_of_operators', 79, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.671988994977592}
pvlib/soiling.py,{'num_tokens', 1423, 'lines_of_code', 54, 'num_conditions', 2, 'num_loops', 0, 'num_assignments', 34, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 18, 'num_of_variables', 25, 'num_of_arrays', 0, 'num_of_operators', 25, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.730329721264892}
